datetime,ELCE
2016-03-10,2121.3900000000003
2016-03-11,2194.1400000000003
2016-03-12,2392.6399999999994
2016-03-13,2420.82
2016-03-14,2119.3899999999994
2016-03-15,2245.18
2016-03-16,2295.8300000000004
2016-03-17,2156.52
2016-03-18,2131.53
2016-03-19,2241.87
2016-03-20,2220.62
2016-03-21,2084.1499999999996
2016-03-22,2075.2999999999997
2016-03-23,2169.66
2016-03-24,2176.8500000000004
2016-03-25,2319.83
2016-03-26,2352.13
2016-03-27,1979.8599999999997
2016-03-28,2134.28
2016-03-29,1950.24
2016-03-30,1964.9599999999998
2016-03-31,1911.2600000000004
2016-04-01,1912.3300000000002
2016-04-02,2077.8999999999996
2016-04-03,2087.4500000000003
2016-04-04,1834.9900000000002
2016-04-05,1832.0900000000001
2016-04-06,1806.67
2016-04-07,1801.1100000000001
2016-04-08,1954.7199999999996
2016-04-09,2125.6699999999996
2016-04-10,2082.3699999999994
2016-04-11,1809.51
2016-04-12,1803.2799999999997
2016-04-13,1801.52
2016-04-14,1917.9199999999998
2016-04-15,1862.15
2016-04-16,1971.8600000000001
2016-04-17,1979.9099999999999
2016-04-18,1812.81
2016-04-19,1865.58
2016-04-20,1852.13
2016-04-21,1841.0499999999995
2016-04-22,1821.3400000000001
2016-04-23,1987.3300000000002
2016-04-24,2121.98
2016-04-25,1944.23
2016-04-26,1955.1500000000003
2016-04-27,2123.5699999999997
2016-04-28,2110.9599999999996
2016-04-29,1999.52
2016-04-30,2001.2299999999998
2016-05-01,2090.837
2016-05-02,2125.136
2016-05-03,1901.252
2016-05-04,1909.0640000000003
2016-05-05,1877.3020000000001
2016-05-06,1822.9540000000004
2016-05-07,1960.9349999999997
2016-05-08,1989.4259999999995
2016-05-09,1772.1919999999998
2016-05-10,1833.8229999999999
2016-05-11,1872.5740000000003
2016-05-12,1926.6499999999996
2016-05-13,1859.8789999999997
2016-05-14,2079.3619999999996
2016-05-15,2131.1229999999996
2016-05-16,1867.5750000000003
2016-05-17,1843.7790000000002
2016-05-18,1814.6629999999998
2016-05-19,1842.104
2016-05-20,1846.966
2016-05-21,1903.248
2016-05-22,1894.243
2016-05-23,1749.9290000000003
2016-05-24,1808.497
2016-05-25,1748.6659999999997
2016-05-26,1749.8379999999997
2016-05-27,1763.8110000000001
2016-05-28,1883.9910000000002
2016-05-29,1892.982
2016-05-30,1732.8159999999996
2016-05-31,1728.3999999999999
2016-06-01,1809.2889999999998
2016-06-02,1802.2220000000002
2016-06-03,1818.3279999999997
2016-06-04,1920.1499999999996
2016-06-05,1955.9340000000002
2016-06-06,1803.2500000000005
2016-06-07,1809.6530000000005
2016-06-08,1823.9430000000002
2016-06-09,1837.0
2016-06-10,1816.756
2016-06-11,1922.9439999999997
2016-06-12,1975.257
2016-06-13,1790.737
2016-06-14,1826.528
2016-06-15,1805.877
2016-06-16,1801.42
2016-06-17,1810.3960000000002
2016-06-18,1877.078
2016-06-19,1964.6650000000002
2016-06-20,1781.0339999999997
2016-06-21,1772.467
2016-06-22,1799.914
2016-06-23,1864.179
2016-06-24,1947.227
2016-06-25,1972.9500000000005
2016-06-26,1898.5480000000002
2016-06-27,1780.7230000000002
2016-06-28,1730.266
2016-06-29,1777.6440000000002
2016-06-30,1828.8580000000002
2016-07-01,1842.71
2016-07-02,1911.3399999999997
2016-07-03,1906.1099999999997
2016-07-04,1774.1400000000003
2016-07-05,1807.84
2016-07-06,1805.1899999999998
2016-07-07,1808.43
2016-07-08,1825.5900000000001
2016-07-09,1903.99
2016-07-10,1964.15
2016-07-11,1947.9300000000005
2016-07-12,2013.2100000000003
2016-07-13,1915.7800000000002
2016-07-14,1801.3000000000002
2016-07-15,1799.17
2016-07-16,1905.0300000000004
2016-07-17,1880.2399999999998
2016-07-18,1805.6899999999998
2016-07-19,1819.04
2016-07-20,1832.0200000000002
2016-07-21,1871.3
2016-07-22,1904.3600000000001
2016-07-23,1948.12
2016-07-24,1936.21
2016-07-25,1821.6899999999996
2016-07-26,1848.2
2016-07-27,1850.28
2016-07-28,1826.15
2016-07-29,1818.9299999999998
2016-07-30,1900.82
2016-07-31,1904.2599999999995
2016-08-01,1718.9289999999996
2016-08-02,1679.3519999999999
2016-08-03,1692.7920000000001
2016-08-04,1734.5810000000001
2016-08-05,1749.114
2016-08-06,1764.469
2016-08-07,1752.6999999999998
2016-08-08,1685.4430000000002
2016-08-09,1714.6739999999998
2016-08-10,1777.3300000000004
2016-08-11,1712.2489999999998
2016-08-12,1687.6299999999999
2016-08-13,1738.9319999999996
2016-08-14,1727.5779999999997
2016-08-15,1715.688
2016-08-16,1674.744
2016-08-17,1752.746
2016-08-18,1729.9009999999998
2016-08-19,1745.739
2016-08-20,1795.427
2016-08-21,1896.012
2016-08-22,1737.1889999999996
2016-08-23,1725.8619999999996
2016-08-24,1728.229
2016-08-25,1740.3169999999998
2016-08-26,1743.8919999999998
